serial_number,activity_date,facility_name,violation_code,violation_description,violation_status,points,grade,facility_address,facility_city,facility_id,facility_state,facility_zip,employee_id,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,score,service_code,service_description,row_id
DARCQX0QC,03/14/2018 12:00:00 AM,TAM'S BURGER,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,5837 S FIGUEROA ST,LOS ANGELES,FA0071850,CA,90003,EE0001025,OW0014223,GUERERRO FROYLAN,RESTAURANT (0-30) SEATS HIGH RISK,1632,TAM'S BURGER,ACTIVE,PR0047707,93,1,ROUTINE INSPECTION,DARCQX0QCF043
DARCQX0QC,03/14/2018 12:00:00 AM,TAM'S BURGER,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,5837 S FIGUEROA ST,LOS ANGELES,FA0071850,CA,90003,EE0001025,OW0014223,GUERERRO FROYLAN,RESTAURANT (0-30) SEATS HIGH RISK,1632,TAM'S BURGER,ACTIVE,PR0047707,93,1,ROUTINE INSPECTION,DARCQX0QCF044
DARCQX0QC,03/14/2018 12:00:00 AM,TAM'S BURGER,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,5837 S FIGUEROA ST,LOS ANGELES,FA0071850,CA,90003,EE0001025,OW0014223,GUERERRO FROYLAN,RESTAURANT (0-30) SEATS HIGH RISK,1632,TAM'S BURGER,ACTIVE,PR0047707,93,1,ROUTINE INSPECTION,DARCQX0QCF035
DARCQX0QC,03/14/2018 12:00:00 AM,TAM'S BURGER,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,5837 S FIGUEROA ST,LOS ANGELES,FA0071850,CA,90003,EE0001025,OW0014223,GUERERRO FROYLAN,RESTAURANT (0-30) SEATS HIGH RISK,1632,TAM'S BURGER,ACTIVE,PR0047707,93,1,ROUTINE INSPECTION,DARCQX0QCF033
DARCQX0QC,03/14/2018 12:00:00 AM,TAM'S BURGER,F006,# 06. Adequate handwashing facilities supplied & accessible,OUT OF COMPLIANCE,2,A,5837 S FIGUEROA ST,LOS ANGELES,FA0071850,CA,90003,EE0001025,OW0014223,GUERERRO FROYLAN,RESTAURANT (0-30) SEATS HIGH RISK,1632,TAM'S BURGER,ACTIVE,PR0047707,93,1,ROUTINE INSPECTION,DARCQX0QCF006
DARCQX0QC,03/14/2018 12:00:00 AM,TAM'S BURGER,F029,"# 29. Toxic substances properly identified, stored, used",OUT OF COMPLIANCE,1,A,5837 S FIGUEROA ST,LOS ANGELES,FA0071850,CA,90003,EE0001025,OW0014223,GUERERRO FROYLAN,RESTAURANT (0-30) SEATS HIGH RISK,1632,TAM'S BURGER,ACTIVE,PR0047707,93,1,ROUTINE INSPECTION,DARCQX0QCF029
DASJ2RZ49,03/14/2018 12:00:00 AM,GISH BAC RESTAURANT,F030,# 30. Food properly stored; food storage containers identified,OUT OF COMPLIANCE,1,A,4163 W WASHINGTON BLVD,LOS ANGELES,FA0015080,CA,90018,EE0000723,OW0027236,"PADILLA-REYES, DAVID RAMIRO",RESTAURANT (0-30) SEATS HIGH RISK,1632,GISH BAC RESTAURANT,ACTIVE,PR0002359,96,1,ROUTINE INSPECTION,DASJ2RZ49F030
DASJ2RZ49,03/14/2018 12:00:00 AM,GISH BAC RESTAURANT,F039,# 39. Wiping cloths: properly used and stored,OUT OF COMPLIANCE,1,A,4163 W WASHINGTON BLVD,LOS ANGELES,FA0015080,CA,90018,EE0000723,OW0027236,"PADILLA-REYES, DAVID RAMIRO",RESTAURANT (0-30) SEATS HIGH RISK,1632,GISH BAC RESTAURANT,ACTIVE,PR0002359,96,1,ROUTINE INSPECTION,DASJ2RZ49F039
DASJ2RZ49,03/14/2018 12:00:00 AM,GISH BAC RESTAURANT,F047,# 48. Plan Review required for new or remodel construction,OUT OF COMPLIANCE,0,A,4163 W WASHINGTON BLVD,LOS ANGELES,FA0015080,CA,90018,EE0000723,OW0027236,"PADILLA-REYES, DAVID RAMIRO",RESTAURANT (0-30) SEATS HIGH RISK,1632,GISH BAC RESTAURANT,ACTIVE,PR0002359,96,1,ROUTINE INSPECTION,DASJ2RZ49F047
DASJ2RZ49,03/14/2018 12:00:00 AM,GISH BAC RESTAURANT,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,4163 W WASHINGTON BLVD,LOS ANGELES,FA0015080,CA,90018,EE0000723,OW0027236,"PADILLA-REYES, DAVID RAMIRO",RESTAURANT (0-30) SEATS HIGH RISK,1632,GISH BAC RESTAURANT,ACTIVE,PR0002359,96,1,ROUTINE INSPECTION,DASJ2RZ49F035
DASJ2RZ49,03/14/2018 12:00:00 AM,GISH BAC RESTAURANT,F034,"# 34. Warewashing facilities: Adequate, maintained, properly use, test strips available",OUT OF COMPLIANCE,1,A,4163 W WASHINGTON BLVD,LOS ANGELES,FA0015080,CA,90018,EE0000723,OW0027236,"PADILLA-REYES, DAVID RAMIRO",RESTAURANT (0-30) SEATS HIGH RISK,1632,GISH BAC RESTAURANT,ACTIVE,PR0002359,96,1,ROUTINE INSPECTION,DASJ2RZ49F034
DATZWCD2H,03/14/2018 12:00:00 AM,DOS AGUILAS BAKERY,F040,"# 40. Plumbing: Plumbing in good repair, proper backflow devices",OUT OF COMPLIANCE,1,A,5945 WHITTIER BLVD,LOS ANGELES,FA0159776,CA,90022,EE0000950,OW0124777,"LAS PALMAS INVESTMENT ENT, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOS AGUILAS BAKERY,ACTIVE,PR0147841,91,1,ROUTINE INSPECTION,DATZWCD2HF040
DATZWCD2H,03/14/2018 12:00:00 AM,DOS AGUILAS BAKERY,F025,# 25. Personal cleanliness and hair restraints,OUT OF COMPLIANCE,1,A,5945 WHITTIER BLVD,LOS ANGELES,FA0159776,CA,90022,EE0000950,OW0124777,"LAS PALMAS INVESTMENT ENT, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOS AGUILAS BAKERY,ACTIVE,PR0147841,91,1,ROUTINE INSPECTION,DATZWCD2HF025
DATZWCD2H,03/14/2018 12:00:00 AM,DOS AGUILAS BAKERY,F034,"# 34. Warewashing facilities: Adequate, maintained, properly use, test strips available",OUT OF COMPLIANCE,1,A,5945 WHITTIER BLVD,LOS ANGELES,FA0159776,CA,90022,EE0000950,OW0124777,"LAS PALMAS INVESTMENT ENT, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOS AGUILAS BAKERY,ACTIVE,PR0147841,91,1,ROUTINE INSPECTION,DATZWCD2HF034
DATZWCD2H,03/14/2018 12:00:00 AM,DOS AGUILAS BAKERY,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,5945 WHITTIER BLVD,LOS ANGELES,FA0159776,CA,90022,EE0000950,OW0124777,"LAS PALMAS INVESTMENT ENT, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOS AGUILAS BAKERY,ACTIVE,PR0147841,91,1,ROUTINE INSPECTION,DATZWCD2HF035
DATZWCD2H,03/14/2018 12:00:00 AM,DOS AGUILAS BAKERY,F030,# 30. Food properly stored; food storage containers identified,OUT OF COMPLIANCE,1,A,5945 WHITTIER BLVD,LOS ANGELES,FA0159776,CA,90022,EE0000950,OW0124777,"LAS PALMAS INVESTMENT ENT, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOS AGUILAS BAKERY,ACTIVE,PR0147841,91,1,ROUTINE INSPECTION,DATZWCD2HF030
DATZWCD2H,03/14/2018 12:00:00 AM,DOS AGUILAS BAKERY,F006,# 06. Adequate handwashing facilities supplied & accessible,OUT OF COMPLIANCE,2,A,5945 WHITTIER BLVD,LOS ANGELES,FA0159776,CA,90022,EE0000950,OW0124777,"LAS PALMAS INVESTMENT ENT, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOS AGUILAS BAKERY,ACTIVE,PR0147841,91,1,ROUTINE INSPECTION,DATZWCD2HF006
DATZWCD2H,03/14/2018 12:00:00 AM,DOS AGUILAS BAKERY,F052,# 01b. Food safety certification,OUT OF COMPLIANCE,2,A,5945 WHITTIER BLVD,LOS ANGELES,FA0159776,CA,90022,EE0000950,OW0124777,"LAS PALMAS INVESTMENT ENT, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,DOS AGUILAS BAKERY,ACTIVE,PR0147841,91,1,ROUTINE INSPECTION,DATZWCD2HF052
DAU9TRYHT,03/14/2018 12:00:00 AM,THE EVERLY,F013,"# 13. Food in good condition, safe and unadulterated",OUT OF COMPLIANCE,2,A,1800 N ARGYLE AVE,LOS ANGELES,FA0251637,CA,90028,EE0000709,OW0245552,"THE ARGYLE HOTEL, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,THE EVERLY-JANE Q,ACTIVE,PR0200804,95,1,ROUTINE INSPECTION,DAU9TRYHTF013
DAU9TRYHT,03/14/2018 12:00:00 AM,THE EVERLY,F036,"# 36. Equipment, utensils and linens: storage and use",OUT OF COMPLIANCE,1,A,1800 N ARGYLE AVE,LOS ANGELES,FA0251637,CA,90028,EE0000709,OW0245552,"THE ARGYLE HOTEL, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,THE EVERLY-JANE Q,ACTIVE,PR0200804,95,1,ROUTINE INSPECTION,DAU9TRYHTF036
DAU9TRYHT,03/14/2018 12:00:00 AM,THE EVERLY,F014,# 14. Food contact surfaces: clean and sanitized,OUT OF COMPLIANCE,2,A,1800 N ARGYLE AVE,LOS ANGELES,FA0251637,CA,90028,EE0000709,OW0245552,"THE ARGYLE HOTEL, LLC",RESTAURANT (31-60) SEATS HIGH RISK,1635,THE EVERLY-JANE Q,ACTIVE,PR0200804,95,1,ROUTINE INSPECTION,DAU9TRYHTF014
DAUE5JUCS,03/14/2018 12:00:00 AM,VALLARTA SUPERMARKET #25,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,3425 WHITTIER BLVD,LOS ANGELES,FA0073234,CA,90023,EE0000997,OW0013773,"ZIXTA ENTERPRISES, INC.","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,VALLARTA SUPERMARKET,ACTIVE,PR0000080,99,1,ROUTINE INSPECTION,DAUE5JUCSF033
DAUGR0SYJ,03/14/2018 12:00:00 AM,PRINCE MKT,F053,# 21a. Hot Water Available,OUT OF COMPLIANCE,2,A,5400 S HOOVER ST,LOS ANGELES,FA0045141,CA,90037,EE0001025,OW0017751,"JK BROTHERS, INC.","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,PRINCE MKT,ACTIVE,PR0009767,91,1,ROUTINE INSPECTION,DAUGR0SYJF053
DAUGR0SYJ,03/14/2018 12:00:00 AM,PRINCE MKT,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,5400 S HOOVER ST,LOS ANGELES,FA0045141,CA,90037,EE0001025,OW0017751,"JK BROTHERS, INC.","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,PRINCE MKT,ACTIVE,PR0009767,91,1,ROUTINE INSPECTION,DAUGR0SYJF043
DAUGR0SYJ,03/14/2018 12:00:00 AM,PRINCE MKT,F006,# 06. Adequate handwashing facilities supplied & accessible,OUT OF COMPLIANCE,2,A,5400 S HOOVER ST,LOS ANGELES,FA0045141,CA,90037,EE0001025,OW0017751,"JK BROTHERS, INC.","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,PRINCE MKT,ACTIVE,PR0009767,91,1,ROUTINE INSPECTION,DAUGR0SYJF006
DAUGR0SYJ,03/14/2018 12:00:00 AM,PRINCE MKT,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,5400 S HOOVER ST,LOS ANGELES,FA0045141,CA,90037,EE0001025,OW0017751,"JK BROTHERS, INC.","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,PRINCE MKT,ACTIVE,PR0009767,91,1,ROUTINE INSPECTION,DAUGR0SYJF044
DAUGR0SYJ,03/14/2018 12:00:00 AM,PRINCE MKT,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,5400 S HOOVER ST,LOS ANGELES,FA0045141,CA,90037,EE0001025,OW0017751,"JK BROTHERS, INC.","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,PRINCE MKT,ACTIVE,PR0009767,91,1,ROUTINE INSPECTION,DAUGR0SYJF033
DAUGR0SYJ,03/14/2018 12:00:00 AM,PRINCE MKT,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,5400 S HOOVER ST,LOS ANGELES,FA0045141,CA,90037,EE0001025,OW0017751,"JK BROTHERS, INC.","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,PRINCE MKT,ACTIVE,PR0009767,91,1,ROUTINE INSPECTION,DAUGR0SYJF035
DAUGR0SYJ,03/14/2018 12:00:00 AM,PRINCE MKT,F032,# 32. Food properly labeled & honestly presented,OUT OF COMPLIANCE,1,A,5400 S HOOVER ST,LOS ANGELES,FA0045141,CA,90037,EE0001025,OW0017751,"JK BROTHERS, INC.","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,PRINCE MKT,ACTIVE,PR0009767,91,1,ROUTINE INSPECTION,DAUGR0SYJF032
DAUNQ46YG,03/14/2018 12:00:00 AM,LA DESERT,F040,"# 40. Plumbing: Plumbing in good repair, proper backflow devices",OUT OF COMPLIANCE,1,A,2869 S ROBERTSON BLVD,LOS ANGELES,FA0033044,CA,90034,EE0001048,OW0030340,ROBERT BROS LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA DESERT,ACTIVE,PR0003327,97,1,ROUTINE INSPECTION,DAUNQ46YGF040
DAUNQ46YG,03/14/2018 12:00:00 AM,LA DESERT,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,2869 S ROBERTSON BLVD,LOS ANGELES,FA0033044,CA,90034,EE0001048,OW0030340,ROBERT BROS LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA DESERT,ACTIVE,PR0003327,97,1,ROUTINE INSPECTION,DAUNQ46YGF043
DAUNQ46YG,03/14/2018 12:00:00 AM,LA DESERT,F046,# 46. Signs posted; last inspection report available,OUT OF COMPLIANCE,1,A,2869 S ROBERTSON BLVD,LOS ANGELES,FA0033044,CA,90034,EE0001048,OW0030340,ROBERT BROS LLC,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA DESERT,ACTIVE,PR0003327,97,1,ROUTINE INSPECTION,DAUNQ46YGF046
DAV7VEHDF,03/14/2018 12:00:00 AM,LA FAVORITA MARKET,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,512 S LORENA ST,LOS ANGELES,FA0033222,CA,90063,EE0000997,OW0020991,"LE THANH, CHUNG","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,LA FAVORITA MARKET,ACTIVE,PR0012944,96,401,OWNER INITIATED ROUTINE INSPECT.,DAV7VEHDFF033
DAV7VEHDF,03/14/2018 12:00:00 AM,LA FAVORITA MARKET,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,512 S LORENA ST,LOS ANGELES,FA0033222,CA,90063,EE0000997,OW0020991,"LE THANH, CHUNG","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,LA FAVORITA MARKET,ACTIVE,PR0012944,96,401,OWNER INITIATED ROUTINE INSPECT.,DAV7VEHDFF044
DAV7VEHDF,03/14/2018 12:00:00 AM,LA FAVORITA MARKET,F023,"# 23. No rodents, insects, birds, or animals",OUT OF COMPLIANCE,2,A,512 S LORENA ST,LOS ANGELES,FA0033222,CA,90063,EE0000997,OW0020991,"LE THANH, CHUNG","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,LA FAVORITA MARKET,ACTIVE,PR0012944,96,401,OWNER INITIATED ROUTINE INSPECT.,DAV7VEHDFF023
DAVH8A1TH,03/14/2018 12:00:00 AM,VINOTEQUE ON MELROSE,F058,# 19. Consumer advisory provided for raw or undercooked foods,OUT OF COMPLIANCE,2,A,7469 MELROSE AVE,LOS ANGELES,FA0242335,CA,90046,EE0000951,OW0237991,"BACKBAR HQ, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,VINOTEQUE ON MELROSE,ACTIVE,PR0190503,91,1,ROUTINE INSPECTION,DAVH8A1THF058
DAVH8A1TH,03/14/2018 12:00:00 AM,VINOTEQUE ON MELROSE,F040,"# 40. Plumbing: Plumbing in good repair, proper backflow devices",OUT OF COMPLIANCE,1,A,7469 MELROSE AVE,LOS ANGELES,FA0242335,CA,90046,EE0000951,OW0237991,"BACKBAR HQ, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,VINOTEQUE ON MELROSE,ACTIVE,PR0190503,91,1,ROUTINE INSPECTION,DAVH8A1THF040
DAVH8A1TH,03/14/2018 12:00:00 AM,VINOTEQUE ON MELROSE,F037,"# 37. Adequate ventilation and lighting; designated areas, use",OUT OF COMPLIANCE,1,A,7469 MELROSE AVE,LOS ANGELES,FA0242335,CA,90046,EE0000951,OW0237991,"BACKBAR HQ, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,VINOTEQUE ON MELROSE,ACTIVE,PR0190503,91,1,ROUTINE INSPECTION,DAVH8A1THF037
DAVH8A1TH,03/14/2018 12:00:00 AM,VINOTEQUE ON MELROSE,F034,"# 34. Warewashing facilities: Adequate, maintained, properly use, test strips available",OUT OF COMPLIANCE,1,A,7469 MELROSE AVE,LOS ANGELES,FA0242335,CA,90046,EE0000951,OW0237991,"BACKBAR HQ, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,VINOTEQUE ON MELROSE,ACTIVE,PR0190503,91,1,ROUTINE INSPECTION,DAVH8A1THF034
DAVH8A1TH,03/14/2018 12:00:00 AM,VINOTEQUE ON MELROSE,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,7469 MELROSE AVE,LOS ANGELES,FA0242335,CA,90046,EE0000951,OW0237991,"BACKBAR HQ, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,VINOTEQUE ON MELROSE,ACTIVE,PR0190503,91,1,ROUTINE INSPECTION,DAVH8A1THF043
DAVH8A1TH,03/14/2018 12:00:00 AM,VINOTEQUE ON MELROSE,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,7469 MELROSE AVE,LOS ANGELES,FA0242335,CA,90046,EE0000951,OW0237991,"BACKBAR HQ, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,VINOTEQUE ON MELROSE,ACTIVE,PR0190503,91,1,ROUTINE INSPECTION,DAVH8A1THF033
DAVH8A1TH,03/14/2018 12:00:00 AM,VINOTEQUE ON MELROSE,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,7469 MELROSE AVE,LOS ANGELES,FA0242335,CA,90046,EE0000951,OW0237991,"BACKBAR HQ, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,VINOTEQUE ON MELROSE,ACTIVE,PR0190503,91,1,ROUTINE INSPECTION,DAVH8A1THF044
DAVH8A1TH,03/14/2018 12:00:00 AM,VINOTEQUE ON MELROSE,F036,"# 36. Equipment, utensils and linens: storage and use",OUT OF COMPLIANCE,1,A,7469 MELROSE AVE,LOS ANGELES,FA0242335,CA,90046,EE0000951,OW0237991,"BACKBAR HQ, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,VINOTEQUE ON MELROSE,ACTIVE,PR0190503,91,1,ROUTINE INSPECTION,DAVH8A1THF036
DAWMR84UR,03/14/2018 12:00:00 AM,HOPE MINI MARKET,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,5300 S HOOVER ST,LOS ANGELES,FA0017507,CA,90037,EE0001025,OW0021546,"LEON, ESPERANZA PEDRAZA","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,HOPE MINI MARKET,ACTIVE,PR0014998,93,1,ROUTINE INSPECTION,DAWMR84URF043
DAWMR84UR,03/14/2018 12:00:00 AM,HOPE MINI MARKET,F023,"# 23. No rodents, insects, birds, or animals",OUT OF COMPLIANCE,2,A,5300 S HOOVER ST,LOS ANGELES,FA0017507,CA,90037,EE0001025,OW0021546,"LEON, ESPERANZA PEDRAZA","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,HOPE MINI MARKET,ACTIVE,PR0014998,93,1,ROUTINE INSPECTION,DAWMR84URF023
DAWMR84UR,03/14/2018 12:00:00 AM,HOPE MINI MARKET,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,5300 S HOOVER ST,LOS ANGELES,FA0017507,CA,90037,EE0001025,OW0021546,"LEON, ESPERANZA PEDRAZA","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,HOPE MINI MARKET,ACTIVE,PR0014998,93,1,ROUTINE INSPECTION,DAWMR84URF044
DAWMR84UR,03/14/2018 12:00:00 AM,HOPE MINI MARKET,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,5300 S HOOVER ST,LOS ANGELES,FA0017507,CA,90037,EE0001025,OW0021546,"LEON, ESPERANZA PEDRAZA","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,HOPE MINI MARKET,ACTIVE,PR0014998,93,1,ROUTINE INSPECTION,DAWMR84URF033
DAWMR84UR,03/14/2018 12:00:00 AM,HOPE MINI MARKET,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,5300 S HOOVER ST,LOS ANGELES,FA0017507,CA,90037,EE0001025,OW0021546,"LEON, ESPERANZA PEDRAZA","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,HOPE MINI MARKET,ACTIVE,PR0014998,93,1,ROUTINE INSPECTION,DAWMR84URF035
DAWMR84UR,03/14/2018 12:00:00 AM,HOPE MINI MARKET,F036,"# 36. Equipment, utensils and linens: storage and use",OUT OF COMPLIANCE,1,A,5300 S HOOVER ST,LOS ANGELES,FA0017507,CA,90037,EE0001025,OW0021546,"LEON, ESPERANZA PEDRAZA","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,HOPE MINI MARKET,ACTIVE,PR0014998,93,1,ROUTINE INSPECTION,DAWMR84URF036
DAWWWWUHN,03/14/2018 12:00:00 AM,L.A. OAXACAEXPRESS,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,1124 S WESTERN AVE UNIT B,LOS ANGELES,FA0242670,CA,90006,EE0000884,OW0238249,AMBROSIO EPIFANIA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,L.A. OAXACAEXPRESS,ACTIVE,PR0190859,97,1,ROUTINE INSPECTION,DAWWWWUHNF043
DAWWWWUHN,03/14/2018 12:00:00 AM,L.A. OAXACAEXPRESS,F046,# 46. Signs posted; last inspection report available,OUT OF COMPLIANCE,1,A,1124 S WESTERN AVE UNIT B,LOS ANGELES,FA0242670,CA,90006,EE0000884,OW0238249,AMBROSIO EPIFANIA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,L.A. OAXACAEXPRESS,ACTIVE,PR0190859,97,1,ROUTINE INSPECTION,DAWWWWUHNF046
DAX8BSURR,03/14/2018 12:00:00 AM,SPARTINA,F025,# 25. Personal cleanliness and hair restraints,OUT OF COMPLIANCE,1,A,7505 MELROSE AVE,LOS ANGELES,FA0179612,CA,90046,EE0000951,OW0185113,FOOD THINK LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SPARTINA,ACTIVE,PR0173247,92,1,ROUTINE INSPECTION,DAX8BSURRF025
DAX8BSURR,03/14/2018 12:00:00 AM,SPARTINA,F036,"# 36. Equipment, utensils and linens: storage and use",OUT OF COMPLIANCE,1,A,7505 MELROSE AVE,LOS ANGELES,FA0179612,CA,90046,EE0000951,OW0185113,FOOD THINK LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SPARTINA,ACTIVE,PR0173247,92,1,ROUTINE INSPECTION,DAX8BSURRF036
DAX8BSURR,03/14/2018 12:00:00 AM,SPARTINA,F014,# 14. Food contact surfaces: clean and sanitized,OUT OF COMPLIANCE,2,A,7505 MELROSE AVE,LOS ANGELES,FA0179612,CA,90046,EE0000951,OW0185113,FOOD THINK LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SPARTINA,ACTIVE,PR0173247,92,1,ROUTINE INSPECTION,DAX8BSURRF014
DAX8BSURR,03/14/2018 12:00:00 AM,SPARTINA,F029,"# 29. Toxic substances properly identified, stored, used",OUT OF COMPLIANCE,1,A,7505 MELROSE AVE,LOS ANGELES,FA0179612,CA,90046,EE0000951,OW0185113,FOOD THINK LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SPARTINA,ACTIVE,PR0173247,92,1,ROUTINE INSPECTION,DAX8BSURRF029
DAX8BSURR,03/14/2018 12:00:00 AM,SPARTINA,F040,"# 40. Plumbing: Plumbing in good repair, proper backflow devices",OUT OF COMPLIANCE,1,A,7505 MELROSE AVE,LOS ANGELES,FA0179612,CA,90046,EE0000951,OW0185113,FOOD THINK LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SPARTINA,ACTIVE,PR0173247,92,1,ROUTINE INSPECTION,DAX8BSURRF040
DAX8BSURR,03/14/2018 12:00:00 AM,SPARTINA,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,7505 MELROSE AVE,LOS ANGELES,FA0179612,CA,90046,EE0000951,OW0185113,FOOD THINK LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SPARTINA,ACTIVE,PR0173247,92,1,ROUTINE INSPECTION,DAX8BSURRF044
DAX8BSURR,03/14/2018 12:00:00 AM,SPARTINA,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,7505 MELROSE AVE,LOS ANGELES,FA0179612,CA,90046,EE0000951,OW0185113,FOOD THINK LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,SPARTINA,ACTIVE,PR0173247,92,1,ROUTINE INSPECTION,DAX8BSURRF035
DAXRXG2XP,03/14/2018 12:00:00 AM,LEMONADE RESTAURANT,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,626 N LARCHMONT BLVD,LOS ANGELES,FA0065655,CA,90004,EE0000828,OW0021513,LEMONADE RESTAURANT LARCHMON,RESTAURANT (0-30) SEATS HIGH RISK,1632,LEMONADE RESTAURANT,ACTIVE,PR0036330,95,1,ROUTINE INSPECTION,DAXRXG2XPF033
DAXRXG2XP,03/14/2018 12:00:00 AM,LEMONADE RESTAURANT,F029,"# 29. Toxic substances properly identified, stored, used",OUT OF COMPLIANCE,1,A,626 N LARCHMONT BLVD,LOS ANGELES,FA0065655,CA,90004,EE0000828,OW0021513,LEMONADE RESTAURANT LARCHMON,RESTAURANT (0-30) SEATS HIGH RISK,1632,LEMONADE RESTAURANT,ACTIVE,PR0036330,95,1,ROUTINE INSPECTION,DAXRXG2XPF029
